customerID,month,data_gb,call_minutes,monthly_charge,support_tickets,login_count,service_outages,churn_label,contract
0032-RDONU,12,9.85,164.2,60.59,3,12,0,1,Month-to-month
0033-ZRKKK,1,22.58,193.1,88.27,1,23,0,0,One year
0033-ZRKKK,2,23.78,206.8,88.4,2,16,0,0,One year
0033-ZRKKK,3,17.65,192.7,85.56,0,23,0,0,One year
0033-ZRKKK,4,23.2,216.8,89.12,1,21,0,0,One year
0033-ZRKKK,5,22.93,215.2,91.11,0,23,0,0,One year
0033-ZRKKK,6,24.69,219.2,92.58,2,18,0,0,One year
0033-ZRKKK,7,21.48,203.5,85.06,0,19,0,0,One year
0033-ZRKKK,8,28.11,220.0,94.42,0,26,0,0,One year
0033-ZRKKK,9,22.76,242.2,92.19,1,22,0,0,One year
0033-ZRKKK,10,17.36,221.7,88.48,0,25,0,0,One year
0033-ZRKKK,11,24.12,215.7,92.09,0,26,0,0,One year
0033-ZRKKK,12,26.36,255.6,87.5,0,27,0,0,One year
0034-VIEIA,1,25.44,195.8,86.95,1,28,0,0,One year
0034-VIEIA,2,28.2,222.4,88.43,0,28,0,0,One year
0034-VIEIA,3,26.35,237.2,86.2,0,28,1,0,One year
0034-VIEIA,4,33.27,206.0,81.44,0,31,1,0,One year
0034-VIEIA,5,25.22,178.3,84.28,1,30,0,0,One year
0034-VIEIA,6,28.95,200.2,83.16,1,22,0,0,One year
0034-VIEIA,7,25.39,200.0,80.17,0,23,0,0,One year
0034-VIEIA,8,26.8,234.9,80.4,0,25,0,0,One year
0034-VIEIA,9,18.55,196.8,84.47,1,30,0,0,One year
0034-VIEIA,10,21.95,240.7,89.42,0,23,0,0,One year
0034-VIEIA,11,30.65,236.7,85.13,0,39,0,0,One year
0034-VIEIA,12,28.49,203.1,87.87,0,27,1,0,One year
0035-CCUSS,1,11.8,124.9,87.69,1,19,0,0,Month-to-month
0035-CCUSS,2,9.38,201.8,80.49,0,25,0,0,Month-to-month
0035-CCUSS,3,8.63,186.0,81.29,1,22,0,0,Month-to-month
0035-CCUSS,4,13.1,181.0,79.48,3,37,0,0,Month-to-month
0035-CCUSS,5,17.31,163.6,72.88,2,21,0,0,Month-to-month
0035-CCUSS,6,10.98,211.2,78.04,4,31,2,0,Month-to-month
0035-CCUSS,7,11.26,101.1,80.69,0,14,1,0,Month-to-month
0035-CCUSS,8,9.97,167.7,82.66,0,17,1,0,Month-to-month
0035-CCUSS,9,8.39,200.1,72.96,1,27,0,0,Month-to-month
0035-CCUSS,10,16.8,175.3,81.86,0,27,1,0,Month-to-month
0035-CCUSS,11,10.82,178.9,69.62,1,30,1,0,Month-to-month
0035-CCUSS,12,11.47,205.0,72.11,1,19,0,0,Month-to-month
0036-MSEXN,1,18.31,211.5,71.59,2,27,0,0,One year
0036-MSEXN,2,15.32,179.9,66.11,0,21,1,0,One year
0036-MSEXN,3,16.7,214.7,69.87,0,26,0,0,One year
0036-MSEXN,4,12.32,155.6,62.82,0,24,0,0,One year
0036-MSEXN,5,9.56,169.3,71.94,1,26,0,0,One year
0036-MSEXN,6,19.42,166.4,71.38,1,29,0,0,One year
0036-MSEXN,7,8.51,169.8,70.36,0,16,0,0,One year
0036-MSEXN,8,11.3,191.3,70.69,0,19,0,0,One year
0036-MSEXN,9,12.05,221.1,75.33,0,30,0,0,One year
0036-MSEXN,10,9.62,214.8,76.44,0,26,0,0,One year
0036-MSEXN,11,13.62,218.6,72.47,0,19,0,0,One year
0036-MSEXN,12,10.27,199.3,59.8,1,22,0,0,One year
0037-YDMSM,1,17.01,160.5,60.06,1,26,0,0,One year
0037-YDMSM,2,12.26,164.0,63.01,0,27,0,0,One year
0037-YDMSM,3,7.78,175.9,54.29,1,26,0,0,One year
0037-YDMSM,4,17.92,156.9,55.65,0,28,0,0,One year
0037-YDMSM,5,14.73,122.6,59.47,1,29,2,0,One year
0037-YDMSM,6,19.95,107.1,68.37,0,25,0,0,One year
0037-YDMSM,7,13.63,162.4,62.8,0,38,0,0,One year
0037-YDMSM,8,12.6,147.4,50.34,0,35,0,0,One year
0037-YDMSM,9,20.36,167.2,54.13,0,28,0,0,One year
0037-YDMSM,10,18.0,146.6,60.09,0,41,0,0,One year
0037-YDMSM,11,13.99,160.8,61.14,1,26,0,0,One year
0037-YDMSM,12,20.84,156.7,55.28,0,34,0,0,One year
0038-LEJGH,1,15.07,111.4,87.28,2,27,1,0,Two year
0038-LEJGH,2,13.89,84.6,85.95,2,27,0,0,Two year
0038-LEJGH,3,15.68,104.1,84.1,1,28,1,0,Two year
0038-LEJGH,4,17.28,92.8,81.63,1,26,0,0,Two year
0038-LEJGH,5,15.17,112.1,86.61,0,28,1,0,Two year
0038-LEJGH,6,15.02,95.0,86.37,2,28,1,0,Two year
0038-LEJGH,7,19.29,100.0,93.83,0,31,0,0,Two year
0038-LEJGH,8,16.52,122.6,87.25,1,28,1,0,Two year
0038-LEJGH,9,17.46,121.9,93.47,1,21,0,0,Two year
0038-LEJGH,10,15.53,90.4,87.7,1,29,1,0,Two year
0038-LEJGH,11,19.88,138.2,91.02,3,26,0,0,Two year
0038-LEJGH,12,13.46,135.3,82.94,3,20,0,0,Two year
0039-RQPJY,1,22.78,144.3,47.0,0,20,0,0,One year
0039-RQPJY,2,21.47,166.5,54.16,0,16,1,0,One year
0039-RQPJY,3,20.22,158.7,41.96,2,15,0,0,One year
0039-RQPJY,4,27.25,178.6,50.59,0,22,2,0,One year
0039-RQPJY,5,18.6,173.9,40.69,2,13,1,0,One year
0039-RQPJY,6,22.64,115.2,61.56,0,20,1,0,One year
0039-RQPJY,7,20.21,156.1,59.34,1,26,0,0,One year
0039-RQPJY,8,11.88,182.7,40.59,1,24,1,0,One year
0039-RQPJY,9,16.89,168.0,52.71,0,19,0,0,One year
0039-RQPJY,10,21.0,155.1,50.6,2,24,0,0,One year
0039-RQPJY,11,21.53,101.5,52.78,0,19,0,0,One year
0039-RQPJY,12,16.88,109.6,57.76,1,20,1,0,One year
0040-CIDIZ,1,18.18,197.8,82.13,0,21,0,0,Two year
0040-CIDIZ,2,17.83,205.6,79.65,1,27,2,0,Two year
0040-CIDIZ,3,12.74,198.7,83.82,1,20,0,0,Two year
0040-CIDIZ,4,17.64,158.1,82.67,1,24,1,0,Two year
0040-CIDIZ,5,15.81,172.6,87.74,1,28,0,0,Two year
0040-CIDIZ,6,17.14,191.9,82.97,0,26,0,0,Two year
0040-CIDIZ,7,13.32,211.3,84.89,1,26,0,0,Two year
0040-CIDIZ,8,15.76,171.5,85.54,0,28,0,0,Two year
0040-CIDIZ,9,15.5,187.4,76.89,0,32,0,0,Two year
0040-CIDIZ,10,16.81,176.7,82.82,2,22,1,0,Two year
0040-CIDIZ,11,9.23,200.6,86.2,0,17,0,0,Two year
0040-CIDIZ,12,9.7,225.1,91.37,1,19,2,0,Two year
0041-JXMSL,1,18.93,131.2,76.02,3,29,0,0,One year
0041-JXMSL,2,22.38,124.5,76.25,1,37,0,0,One year
0041-JXMSL,3,20.38,102.0,72.78,1,21,1,0,One year
0041-JXMSL,4,12.41,110.9,69.62,1,27,2,0,One year
0041-JXMSL,5,9.81,113.9,77.64,1,18,2,0,One year
0041-JXMSL,6,15.79,127.8,76.74,1,20,1,0,One year
0041-JXMSL,7,17.29,101.9,63.08,0,27,0,0,One year
0041-JXMSL,8,17.14,138.1,70.21,0,30,0,0,One year
0041-JXMSL,9,17.09,120.5,71.21,0,26,0,0,One year
0041-JXMSL,10,15.31,112.5,71.26,1,22,1,0,One year
0041-JXMSL,11,13.83,80.5,70.76,1,26,0,0,One year
0041-JXMSL,12,14.98,133.7,74.66,0,11,1,0,One year
0042-GTZGU,1,28.27,235.8,47.78,0,19,0,1,One year
0042-GTZGU,2,24.17,125.8,40.32,0,29,0,1,One year
0042-GTZGU,3,19.28,113.5,50.68,1,35,1,1,One year
0042-GTZGU,4,19.04,112.4,59.21,0,24,0,1,One year
0042-GTZGU,5,18.91,214.0,45.58,2,36,0,1,One year
0042-GTZGU,6,25.43,66.0,37.19,0,38,0,1,One year
0042-GTZGU,7,15.57,148.2,40.9,0,33,0,1,One year
0042-GTZGU,8,13.09,153.6,36.56,0,32,1,1,One year
0042-GTZGU,9,17.94,163.3,42.66,0,26,0,1,One year
0042-GTZGU,10,12.6,108.9,54.29,0,21,0,1,One year
0042-GTZGU,11,22.91,132.0,51.35,1,32,0,1,One year
0042-GTZGU,12,16.77,74.4,54.58,1,22,1,1,One year
0043-GSULT,1,16.61,235.3,98.4,0,30,2,0,Month-to-month
0043-GSULT,2,19.42,198.7,93.34,1,25,0,0,Month-to-month
0043-GSULT,3,14.94,218.0,89.44,1,25,0,0,Month-to-month
0043-GSULT,4,16.45,200.3,90.12,0,29,0,0,Month-to-month
0043-GSULT,5,20.6,203.9,93.49,0,33,0,0,Month-to-month
0043-GSULT,6,19.32,228.1,89.73,1,27,0,0,Month-to-month
0043-GSULT,7,13.75,225.3,95.1,1,27,1,0,Month-to-month
0043-GSULT,8,21.18,209.1,96.15,0,30,0,0,Month-to-month
0043-GSULT,9,17.92,218.8,96.29,1,32,1,0,Month-to-month
0043-GSULT,10,17.77,189.6,99.04,0,25,1,0,Month-to-month
0043-GSULT,11,16.62,220.7,90.91,0,32,2,0,Month-to-month
0043-GSULT,12,19.93,208.4,94.51,0,27,0,0,Month-to-month
0044-HCCLX,1,26.03,152.7,59.13,0,24,1,0,Two year
0044-HCCLX,2,24.31,140.4,52.39,3,29,2,0,Two year
0044-HCCLX,3,22.86,148.7,57.95,1,26,0,0,Two year
0044-HCCLX,4,26.33,143.3,59.58,0,27,0,0,Two year
0044-HCCLX,5,22.74,151.5,60.07,1,25,3,0,Two year
0044-HCCLX,6,18.71,104.2,57.74,1,17,0,0,Two year
0044-HCCLX,7,20.28,119.9,62.22,4,22,3,0,Two year
0044-HCCLX,8,20.4,101.9,50.97,0,20,0,0,Two year
0044-HCCLX,9,27.5,167.8,53.76,0,31,1,0,Two year
0044-HCCLX,10,27.68,175.7,56.8,0,30,0,0,Two year
0044-HCCLX,11,26.49,165.6,56.79,1,26,0,0,Two year
0044-HCCLX,12,28.41,145.6,60.68,0,32,0,0,Two year
0045-DLSFS,1,16.66,248.4,75.13,0,37,0,1,Two year
0045-DLSFS,2,13.54,220.0,74.03,0,29,1,1,Two year
0045-DLSFS,3,27.72,191.7,72.61,0,40,0,1,Two year
0045-DLSFS,4,20.85,108.3,72.2,0,31,0,1,Two year
0045-DLSFS,5,22.48,174.2,77.36,1,34,0,1,Two year
0045-DLSFS,6,19.3,91.8,72.87,0,34,0,1,Two year
0045-DLSFS,7,22.7,204.8,81.63,0,28,1,1,Two year
0045-DLSFS,8,20.11,196.6,58.17,0,43,1,1,Two year
0045-DLSFS,9,29.38,145.8,81.31,0,32,0,1,Two year
0045-DLSFS,10,16.62,207.1,61.66,0,35,0,1,Two year
0045-DLSFS,11,18.32,168.4,80.75,0,33,0,1,Two year
0045-DLSFS,12,19.36,105.1,80.25,0,14,0,1,Two year
0046-HVPOE,1,26.88,198.6,59.22,0,12,0,1,Month-to-month
0046-HVPOE,2,26.5,220.0,63.89,1,19,0,1,Month-to-month
0046-HVPOE,3,25.66,172.3,59.93,1,23,0,1,Month-to-month
0046-HVPOE,4,35.12,216.0,50.32,0,22,0,1,Month-to-month
0046-HVPOE,5,28.02,142.1,57.98,0,21,0,1,Month-to-month
0046-HVPOE,6,26.28,152.5,55.37,1,17,0,1,Month-to-month
0046-HVPOE,7,21.52,219.9,61.14,1,22,0,1,Month-to-month
0046-HVPOE,8,20.61,180.9,55.03,0,22,1,1,Month-to-month
0046-HVPOE,9,30.54,172.6,63.64,1,14,0,1,Month-to-month
0046-HVPOE,10,20.95,183.0,54.52,0,20,0,1,Month-to-month
0046-HVPOE,11,12.45,181.3,61.69,0,20,0,1,Month-to-month
0046-HVPOE,12,20.62,138.9,55.0,1,6,0,1,Month-to-month
0047-MWATM,1,26.79,175.0,37.82,1,30,0,0,Month-to-month
0047-MWATM,2,30.22,128.1,29.66,1,28,0,0,Month-to-month
0047-MWATM,3,24.11,132.2,38.23,0,18,0,0,Month-to-month
0047-MWATM,4,25.64,113.4,33.73,1,19,1,0,Month-to-month
0047-MWATM,5,30.55,123.1,32.16,0,24,0,0,Month-to-month
0047-MWATM,6,28.89,78.0,33.57,1,28,0,0,Month-to-month
0047-MWATM,7,27.56,134.1,36.03,0,25,0,0,Month-to-month
0047-MWATM,8,33.54,130.1,39.3,1,28,0,0,Month-to-month
0047-MWATM,9,23.63,91.8,31.82,1,11,0,0,Month-to-month
0047-MWATM,10,18.32,100.1,32.74,1,13,0,0,Month-to-month
0047-MWATM,11,18.34,101.3,32.91,1,14,0,0,Month-to-month
0047-MWATM,12,24.11,120.2,33.65,1,25,0,0,Month-to-month
0048-SRLIQ,1,16.49,72.9,43.01,1,24,1,0,Month-to-month
0048-SRLIQ,2,21.1,106.0,56.19,0,21,0,0,Month-to-month
0048-SRLIQ,3,12.11,216.6,43.31,0,13,2,0,Month-to-month
0048-SRLIQ,4,13.37,138.8,37.56,1,22,1,0,Month-to-month
0048-SRLIQ,5,14.69,121.4,61.13,0,23,0,0,Month-to-month
0048-SRLIQ,6,18.68,104.7,39.08,0,31,1,0,Month-to-month
0048-SRLIQ,7,32.23,126.5,55.26,0,13,1,0,Month-to-month
0048-SRLIQ,8,19.32,145.1,63.03,0,21,0,0,Month-to-month
0048-SRLIQ,9,14.82,115.4,47.58,0,26,0,0,Month-to-month
0048-SRLIQ,10,30.94,112.5,53.15,0,29,1,0,Month-to-month
0048-SRLIQ,11,22.72,120.4,46.37,0,22,1,0,Month-to-month
0048-SRLIQ,12,10.86,81.2,52.77,1,26,0,0,Month-to-month
0049-DPCQQ,1,15.63,96.8,46.49,0,15,1,0,One year
0049-DPCQQ,2,27.6,131.0,54.79,1,15,2,0,One year
0049-DPCQQ,3,19.79,134.9,42.59,0,18,0,0,One year
0049-DPCQQ,4,26.39,184.8,43.73,1,23,0,0,One year
0049-DPCQQ,5,24.4,135.1,44.5,1,17,0,0,One year
0049-DPCQQ,6,23.79,109.5,42.74,0,21,0,0,One year
0049-DPCQQ,7,24.98,163.6,38.6,0,15,1,0,One year
0049-DPCQQ,8,28.09,167.8,51.44,1,9,0,0,One year
0049-DPCQQ,9,32.39,160.8,43.62,0,16,1,0,One year
0049-DPCQQ,10,31.98,98.9,46.1,0,45,1,0,One year
0049-DPCQQ,11,29.34,136.0,47.22,0,5,0,0,One year
0049-DPCQQ,12,35.33,182.6,45.95,0,17,0,0,One year
0050-CTKUB,1,13.05,227.9,67.65,1,32,0,0,Two year
0050-CTKUB,2,10.4,242.2,73.79,0,37,1,0,Two year
0050-CTKUB,3,16.82,226.5,66.48,1,22,1,0,Two year
0050-CTKUB,4,14.86,206.4,64.19,2,34,0,0,Two year
0050-CTKUB,5,22.06,219.8,61.27,0,34,0,0,Two year
0050-CTKUB,6,10.31,187.3,64.54,2,22,1,0,Two year
0050-CTKUB,7,25.27,190.8,84.84,2,21,1,0,Two year
0050-CTKUB,8,12.06,195.7,66.84,0,25,0,0,Two year
0050-CTKUB,9,22.94,217.9,60.32,1,26,1,0,Two year
0050-CTKUB,10,17.29,221.7,63.05,1,23,0,0,Two year
0050-CTKUB,11,22.86,224.2,66.47,2,22,0,0,Two year
0050-CTKUB,12,25.51,190.6,75.83,0,28,0,0,Two year
0051-EMEIR,1,20.84,89.5,101.05,2,35,0,0,Two year
0051-EMEIR,2,28.45,192.1,88.97,0,40,0,0,Two year
0051-EMEIR,3,17.51,134.4,87.73,0,40,0,0,Two year
0051-EMEIR,4,26.12,153.2,95.7,0,40,1,0,Two year
0051-EMEIR,5,30.16,114.7,93.3,0,31,0,0,Two year
0051-EMEIR,6,23.79,123.3,94.38,0,26,1,0,Two year
0051-EMEIR,7,22.44,102.9,91.47,1,35,0,0,Two year
0051-EMEIR,8,11.22,65.1,98.76,0,24,0,0,Two year
0051-EMEIR,9,15.28,94.7,82.29,0,22,0,0,Two year
0051-EMEIR,10,13.37,101.5,94.71,1,30,0,0,Two year
0051-EMEIR,11,23.31,103.9,83.16,2,30,0,0,Two year
0051-EMEIR,12,25.87,138.4,97.34,2,30,0,0,Two year
0052-DRCEP,1,17.76,106.3,68.97,0,24,0,0,Two year
0052-DRCEP,2,19.96,82.3,75.89,1,29,1,0,Two year
0052-DRCEP,3,20.35,104.1,66.2,1,33,0,0,Two year
0052-DRCEP,4,25.21,110.8,65.52,1,25,0,0,Two year
0052-DRCEP,5,23.02,128.2,61.75,0,30,0,0,Two year
0052-DRCEP,6,23.23,151.2,75.07,1,34,0,0,Two year
0052-DRCEP,7,26.99,126.2,63.41,1,31,0,0,Two year
0052-DRCEP,8,33.51,155.4,67.42,0,29,0,0,Two year
0052-DRCEP,9,25.49,131.1,71.75,0,34,0,0,Two year
0052-DRCEP,10,19.8,106.3,70.07,0,33,1,0,Two year
0052-DRCEP,11,23.49,102.8,72.02,1,40,0,0,Two year
0052-DRCEP,12,26.58,111.9,68.71,0,31,0,0,Two year
0053-UEHYZ,1,5.21,197.5,63.8,2,13,0,1,Month-to-month
0053-UEHYZ,2,16.27,197.1,63.37,0,27,0,1,Month-to-month
0053-UEHYZ,3,14.18,89.4,64.52,0,17,0,1,Month-to-month
0053-UEHYZ,4,8.87,107.2,51.4,0,24,3,1,Month-to-month
0053-UEHYZ,5,15.41,120.7,65.03,0,16,0,1,Month-to-month
0053-UEHYZ,6,12.99,198.6,55.12,0,24,0,1,Month-to-month
0053-UEHYZ,7,15.83,163.4,62.11,0,20,0,1,Month-to-month
0053-UEHYZ,8,22.21,52.2,53.74,1,15,1,1,Month-to-month
0053-UEHYZ,9,14.13,137.1,71.62,1,7,0,1,Month-to-month
0053-UEHYZ,10,14.58,177.5,73.09,0,22,1,1,Month-to-month
0053-UEHYZ,11,13.37,111.9,67.74,0,18,1,1,Month-to-month
0053-UEHYZ,12,6.2,174.3,68.19,3,12,0,1,Month-to-month
0054-PLJPP,1,21.01,137.6,35.32,0,28,0,0,One year
0054-PLJPP,2,24.68,144.6,33.98,2,15,0,0,One year
0054-PLJPP,3,31.52,160.0,35.07,0,19,0,0,One year
0054-PLJPP,4,26.55,118.8,30.7,0,18,0,0,One year
0054-PLJPP,5,24.59,142.4,36.75,1,22,0,0,One year
0054-PLJPP,6,23.75,128.0,35.25,0,22,0,0,One year
0054-PLJPP,7,22.12,163.8,33.96,0,18,1,0,One year
0054-PLJPP,8,26.11,132.1,39.13,0,24,0,0,One year
0054-PLJPP,9,32.26,146.9,36.9,0,23,0,0,One year
0054-PLJPP,10,21.06,148.6,36.78,1,25,0,0,One year
0054-PLJPP,11,19.29,140.4,37.38,0,17,1,0,One year
0054-PLJPP,12,31.32,142.4,37.51,2,18,0,0,One year
0055-HADYK,1,18.6,174.1,63.13,0,21,1,0,Two year
0055-HADYK,2,26.14,180.3,55.89,2,31,0,0,Two year
0055-HADYK,3,29.28,187.1,59.74,1,26,2,0,Two year
0055-HADYK,4,26.23,217.2,58.27,0,29,1,0,Two year
0055-HADYK,5,18.27,121.1,60.93,1,18,0,0,Two year
0055-HADYK,6,14.35,96.3,55.47,0,20,1,0,Two year
0055-HADYK,7,29.59,162.1,68.89,2,23,2,0,Two year
0055-HADYK,8,32.33,154.4,56.44,2,28,0,0,Two year
0055-HADYK,9,27.43,198.1,59.38,0,33,0,0,Two year
0055-HADYK,10,19.14,172.6,63.68,3,27,1,0,Two year
0055-HADYK,11,26.08,191.1,62.03,1,30,0,0,Two year
0055-HADYK,12,19.71,193.4,56.54,1,31,1,0,Two year
0056-MMUBC,1,31.59,262.0,91.35,0,32,0,1,Month-to-month
0056-MMUBC,2,29.73,131.2,85.34,0,30,0,1,Month-to-month
0056-MMUBC,3,23.0,159.4,97.35,0,35,0,1,Month-to-month
0056-MMUBC,4,24.59,143.1,94.94,0,34,0,1,Month-to-month
0056-MMUBC,5,35.13,214.9,89.58,0,22,0,1,Month-to-month
0056-MMUBC,6,27.72,195.8,96.67,0,35,0,1,Month-to-month
0056-MMUBC,7,21.34,180.6,94.71,1,35,1,1,Month-to-month
0056-MMUBC,8,28.4,189.2,99.58,1,26,3,1,Month-to-month
0056-MMUBC,9,18.66,168.5,94.94,0,19,0,1,Month-to-month
0056-MMUBC,10,24.97,218.3,100.37,0,19,0,1,Month-to-month
0056-MMUBC,11,18.08,207.6,100.39,1,15,0,1,Month-to-month
0056-MMUBC,12,30.4,194.4,88.43,0,29,1,1,Month-to-month
0057-HMRML,1,26.62,153.9,50.65,1,30,0,0,Month-to-month
0057-HMRML,2,30.24,129.8,54.63,1,30,0,0,Month-to-month
0057-HMRML,3,25.43,147.7,58.54,2,28,0,0,Month-to-month
0057-HMRML,4,25.21,134.2,53.93,2,32,0,0,Month-to-month
0057-HMRML,5,20.79,113.4,59.66,0,24,1,0,Month-to-month
0057-HMRML,6,20.99,116.7,56.11,1,23,2,0,Month-to-month
0057-HMRML,7,22.34,92.5,51.55,2,20,0,0,Month-to-month
0057-HMRML,8,28.56,143.1,59.7,0,27,0,0,Month-to-month
0057-HMRML,9,25.56,157.9,57.01,0,31,2,0,Month-to-month
0057-HMRML,10,28.23,152.8,58.6,1,26,1,0,Month-to-month
0057-HMRML,11,30.96,164.0,61.52,0,26,1,0,Month-to-month
0057-HMRML,12,29.53,116.5,58.75,2,24,1,0,Month-to-month
0058-YEOOM,1,25.27,118.3,66.56,0,28,0,0,Two year
0058-YEOOM,2,20.42,102.5,76.42,0,39,0,0,Two year
0058-YEOOM,3,26.26,184.7,64.09,1,35,0,0,Two year
0058-YEOOM,4,30.16,103.7,61.65,0,20,0,0,Two year
0058-YEOOM,5,22.44,119.7,57.14,0,27,0,0,Two year
0058-YEOOM,6,29.1,121.5,51.9,0,36,0,0,Two year
0058-YEOOM,7,30.44,155.0,56.02,0,36,0,0,Two year
0058-YEOOM,8,18.87,138.4,60.82,0,33,0,0,Two year
0058-YEOOM,9,22.9,158.0,62.16,0,36,0,0,Two year
0058-YEOOM,10,32.75,130.1,54.71,0,24,0,0,Two year
0058-YEOOM,11,33.59,144.3,61.41,1,48,0,0,Two year
0058-YEOOM,12,25.38,105.6,68.51,0,37,0,0,Two year
0059-UGYIO,1,18.2,180.7,63.23,3,26,0,0,One year
0059-UGYIO,2,16.05,163.7,63.29,2,23,0,0,One year
0059-UGYIO,3,20.12,178.3,60.22,0,25,1,0,One year
0059-UGYIO,4,16.02,189.7,61.13,0,27,0,0,One year
0059-UGYIO,5,16.26,178.5,60.77,1,28,1,0,One year
0059-UGYIO,6,21.89,162.2,63.45,0,26,0,0,One year
0059-UGYIO,7,17.87,180.0,59.55,1,24,1,0,One year
0059-UGYIO,8,17.6,164.3,60.09,1,27,0,0,One year
0059-UGYIO,9,19.44,190.1,60.87,0,25,0,0,One year
0059-UGYIO,10,14.15,189.5,56.8,0,29,0,0,One year
0059-UGYIO,11,17.09,165.0,64.91,0,23,0,0,One year
0059-UGYIO,12,16.32,165.8,58.78,1,22,0,0,One year
0060-NWLHA,1,16.07,166.4,34.15,2,26,0,0,Two year
0060-NWLHA,2,9.74,204.4,34.13,1,31,0,0,Two year
0060-NWLHA,3,15.16,186.8,34.02,0,32,0,0,Two year
0060-NWLHA,4,14.01,233.2,23.46,0,26,0,0,Two year
0060-NWLHA,5,20.98,154.4,25.55,0,36,1,0,Two year
0060-NWLHA,6,12.62,224.5,40.0,0,22,2,0,Two year
0060-NWLHA,7,9.14,129.5,32.32,2,35,2,0,Two year
0060-NWLHA,8,13.37,200.2,43.8,0,43,0,0,Two year
0060-NWLHA,9,16.37,156.6,43.51,0,34,0,0,Two year
0060-NWLHA,10,8.7,206.4,29.94,0,13,0,0,Two year
0060-NWLHA,11,11.18,205.9,53.54,0,35,0,0,Two year
0060-NWLHA,12,14.38,234.1,42.39,1,20,1,0,Two year
0061-JVAXO,1,13.82,125.5,50.23,2,30,0,0,Two year
0061-JVAXO,2,14.41,138.2,46.57,1,14,0,0,Two year
0061-JVAXO,3,0.73,143.1,53.54,0,26,0,0,Two year
0061-JVAXO,4,6.38,143.0,52.5,1,34,1,0,Two year
0061-JVAXO,5,9.82,61.7,53.67,0,34,0,0,Two year
0061-JVAXO,6,18.61,213.7,56.16,1,43,0,0,Two year
0061-JVAXO,7,11.83,43.4,45.29,1,8,0,0,Two year
0061-JVAXO,8,15.34,118.0,42.78,0,24,0,0,Two year
0061-JVAXO,9,3.89,173.1,47.33,0,11,0,0,Two year
0061-JVAXO,10,17.18,24.8,51.98,0,21,1,0,Two year
0061-JVAXO,11,12.51,167.1,61.15,0,23,0,0,Two year
0061-JVAXO,12,13.55,172.2,43.28,2,28,1,0,Two year
0062-DHOIC,1,5.84,124.7,33.78,1,34,1,0,Two year
0062-DHOIC,2,18.92,87.5,41.74,0,45,1,0,Two year
0062-DHOIC,3,6.68,115.7,35.44,1,21,0,0,Two year
0062-DHOIC,4,15.94,131.7,35.85,0,41,0,0,Two year
0062-DHOIC,5,15.17,129.0,44.62,2,35,0,0,Two year
0062-DHOIC,6,1.49,113.5,42.93,1,36,2,0,Two year
0062-DHOIC,7,17.47,162.8,40.33,0,29,0,0,Two year
0062-DHOIC,8,12.46,139.4,37.96,0,29,1,0,Two year
0062-DHOIC,9,16.81,134.8,37.55,0,23,0,0,Two year
0062-DHOIC,10,14.5,171.3,45.79,2,42,0,0,Two year
0062-DHOIC,11,13.44,166.8,43.03,1,26,0,0,Two year
0062-DHOIC,12,11.07,148.1,44.2,0,34,1,0,Two year
0063-RRDHG,1,23.88,132.1,47.66,0,14,1,0,Month-to-month
0063-RRDHG,2,27.47,210.6,33.2,1,15,0,0,Month-to-month
0063-RRDHG,3,26.99,190.6,42.0,0,27,0,0,Month-to-month
0063-RRDHG,4,23.37,253.1,41.91,0,17,1,0,Month-to-month
0063-RRDHG,5,15.56,175.4,39.14,1,25,0,0,Month-to-month
0063-RRDHG,6,25.96,191.1,28.07,0,29,0,0,Month-to-month
0063-RRDHG,7,27.08,234.7,31.91,0,22,0,0,Month-to-month
0063-RRDHG,8,33.5,176.0,46.24,1,30,1,0,Month-to-month
0063-RRDHG,9,41.37,292.6,38.65,3,22,0,0,Month-to-month
0063-RRDHG,10,25.68,164.1,28.28,2,20,0,0,Month-to-month
0063-RRDHG,11,30.14,177.8,46.45,0,35,2,0,Month-to-month
0063-RRDHG,12,21.98,224.3,41.1,0,24,1,0,Month-to-month
0064-RSSYT,1,26.41,179.3,90.0,2,16,0,1,Month-to-month
0064-RSSYT,2,20.38,148.4,103.98,0,28,0,1,Month-to-month
0064-RSSYT,3,29.48,214.6,88.26,0,23,0,1,Month-to-month
0064-RSSYT,4,14.76,169.8,89.47,0,26,0,1,Month-to-month
0064-RSSYT,5,16.05,152.3,96.43,0,15,0,1,Month-to-month
0064-RSSYT,6,28.35,260.2,87.31,0,20,0,1,Month-to-month
0064-RSSYT,7,22.72,96.1,85.66,0,23,0,1,Month-to-month
0064-RSSYT,8,23.69,140.5,91.49,1,28,0,1,Month-to-month
0064-RSSYT,9,14.6,135.6,91.34,0,13,0,1,Month-to-month
0064-RSSYT,10,13.84,157.6,101.23,0,14,0,1,Month-to-month
0064-RSSYT,11,12.62,143.6,86.61,1,30,0,1,Month-to-month
0064-RSSYT,12,18.46,190.1,102.89,0,26,1,1,Month-to-month
0065-ICPXZ,1,28.19,188.2,43.38,0,28,1,0,Month-to-month
0065-ICPXZ,2,30.72,166.4,47.63,0,31,0,0,Month-to-month
0065-ICPXZ,3,27.52,177.0,48.41,3,35,0,0,Month-to-month
0065-ICPXZ,4,24.54,165.6,37.98,1,32,0,0,Month-to-month
0065-ICPXZ,5,31.95,218.1,52.08,0,29,0,0,Month-to-month
